"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2021","WEEK #33","2021-08-22","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2021","WEEK #34","2021-08-29","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2021","WEEK #34","2021-08-29","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2021","WEEK #34","2021-08-29","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","45",""
"SURVEY","2021","WEEK #34","2021-08-29","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2021","WEEK #34","2021-08-29","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2021","WEEK #35","2021-09-05","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2021","WEEK #35","2021-09-05","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2021","WEEK #35","2021-09-05","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","55",""
"SURVEY","2021","WEEK #35","2021-09-05","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2021","WEEK #35","2021-09-05","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2021","WEEK #36","2021-09-12","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2021","WEEK #36","2021-09-12","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2021","WEEK #36","2021-09-12","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","53",""
"SURVEY","2021","WEEK #36","2021-09-12","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2021","WEEK #36","2021-09-12","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2021","WEEK #37","2021-09-19","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2021","WEEK #37","2021-09-19","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2021","WEEK #37","2021-09-19","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2021","WEEK #37","2021-09-19","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2021","WEEK #37","2021-09-19","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2021","WEEK #38","2021-09-26","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2021","WEEK #38","2021-09-26","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2021","WEEK #38","2021-09-26","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","54",""
"SURVEY","2021","WEEK #38","2021-09-26","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2021","WEEK #38","2021-09-26","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2020","WEEK #20","2020-05-17","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #20","2020-05-17","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2020","WEEK #20","2020-05-17","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","51",""
"SURVEY","2020","WEEK #20","2020-05-17","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2020","WEEK #20","2020-05-17","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2020","WEEK #21","2020-05-24","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #21","2020-05-24","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2020","WEEK #21","2020-05-24","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","57",""
"SURVEY","2020","WEEK #21","2020-05-24","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2020","WEEK #21","2020-05-24","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2020","WEEK #22","2020-05-31","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #22","2020-05-31","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2020","WEEK #22","2020-05-31","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","63",""
"SURVEY","2020","WEEK #22","2020-05-31","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2020","WEEK #22","2020-05-31","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","61",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2020","WEEK #23","2020-06-07","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #24","2020-06-14","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #24","2020-06-14","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2020","WEEK #24","2020-06-14","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","67",""
"SURVEY","2020","WEEK #24","2020-06-14","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2020","WEEK #24","2020-06-14","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2020","WEEK #25","2020-06-21","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2020","WEEK #25","2020-06-21","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2020","WEEK #25","2020-06-21","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","66",""
"SURVEY","2020","WEEK #25","2020-06-21","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2020","WEEK #25","2020-06-21","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #26","2020-06-28","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2020","WEEK #26","2020-06-28","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2020","WEEK #26","2020-06-28","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","64",""
"SURVEY","2020","WEEK #26","2020-06-28","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2020","WEEK #26","2020-06-28","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #27","2020-07-05","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2020","WEEK #27","2020-07-05","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2020","WEEK #27","2020-07-05","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","64",""
"SURVEY","2020","WEEK #27","2020-07-05","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2020","WEEK #27","2020-07-05","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #28","2020-07-12","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #28","2020-07-12","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2020","WEEK #28","2020-07-12","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2020","WEEK #28","2020-07-12","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2020","WEEK #28","2020-07-12","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2020","WEEK #29","2020-07-19","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #29","2020-07-19","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2020","WEEK #29","2020-07-19","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2020","WEEK #29","2020-07-19","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2020","WEEK #29","2020-07-19","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2020","WEEK #30","2020-07-26","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #30","2020-07-26","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","39",""
"SURVEY","2020","WEEK #30","2020-07-26","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2020","WEEK #30","2020-07-26","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2020","WEEK #30","2020-07-26","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2020","WEEK #31","2020-08-02","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #31","2020-08-02","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","39",""
"SURVEY","2020","WEEK #31","2020-08-02","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2020","WEEK #31","2020-08-02","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2020","WEEK #31","2020-08-02","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2020","WEEK #32","2020-08-09","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #32","2020-08-09","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2020","WEEK #32","2020-08-09","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2020","WEEK #32","2020-08-09","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2020","WEEK #32","2020-08-09","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2020","WEEK #33","2020-08-16","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #33","2020-08-16","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2020","WEEK #33","2020-08-16","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","38",""
"SURVEY","2020","WEEK #33","2020-08-16","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2020","WEEK #33","2020-08-16","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2020","WEEK #34","2020-08-23","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #34","2020-08-23","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2020","WEEK #34","2020-08-23","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2020","WEEK #34","2020-08-23","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2020","WEEK #34","2020-08-23","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2020","WEEK #35","2020-08-30","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #35","2020-08-30","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2020","WEEK #35","2020-08-30","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2020","WEEK #35","2020-08-30","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2020","WEEK #35","2020-08-30","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2020","WEEK #36","2020-09-06","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2020","WEEK #36","2020-09-06","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2020","WEEK #36","2020-09-06","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2020","WEEK #36","2020-09-06","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2020","WEEK #36","2020-09-06","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2020","WEEK #37","2020-09-13","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2020","WEEK #37","2020-09-13","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2020","WEEK #37","2020-09-13","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2020","WEEK #37","2020-09-13","STATE","VIRGINIA","51","","","","","","","00000000","","CORN","CORN - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","24",""
